"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Trio.9",3.34752590616833e-22,-1.31609406013482,0.103,0.627,1.25405015496878e-17,"76","Trio"
"Nbea.8",3.66866311432005e-22,-1.07856066668861,0.413,0.893,1.37435457588658e-17,"76","Nbea"
"Neat1.10",4.32427794924019e-22,1.62333029388521,0.325,0.093,1.61996100534436e-17,"76","Neat1"
"Il1rapl1.23",4.82315929550375e-22,-1.07855950494335,0.675,0.938,1.80685193528162e-17,"76","Il1rapl1"
"Kcnh7.30",5.27021783110888e-22,-1.30144907707889,0.183,0.685,1.97432900389001e-17,"76","Kcnh7"
"Mir100hg.13",6.97111791249283e-22,1.46336038633591,0.81,0.672,2.61152019237807e-17,"76","Mir100hg"
"Slc2a13.31",7.42301188660456e-22,-1.75008744788643,0.048,0.522,2.7808087129598e-17,"76","Slc2a13"
"Kcnq5.48",9.36240258632637e-22,-2.56338135627934,0.087,0.543,3.50734325688959e-17,"76","Kcnq5"
"Hecw2.25",9.57042808738308e-22,-1.38741611259425,0.119,0.627,3.58527377009545e-17,"76","Hecw2"
"Olfm3.34",1.00512004168056e-21,-2.06085536601297,0.024,0.481,3.7653807001437e-17,"76","Olfm3"
"B230303A05Rik.28",1.12241426796458e-21,-1.85061793142924,0.032,0.502,4.20478833064889e-17,"76","B230303A05Rik"
"Gpm6a.12",1.1749640085099e-21,-1.3320139200798,0.095,0.608,4.40165016867978e-17,"76","Gpm6a"
"Epha5.40",1.30650533735438e-21,-1.61303517884181,0.103,0.6,4.89443029479697e-17,"76","Epha5"
"Khdrbs2.35",1.30829890037023e-21,-1.89906257469625,0.056,0.526,4.90114934056695e-17,"76","Khdrbs2"
"Prkce.23",1.35270152018786e-21,-1.22724000092596,0.167,0.699,5.06749043492775e-17,"76","Prkce"
"Rbms3.34",1.55888500050984e-21,-1.56629333885916,0.151,0.649,5.83989498890995e-17,"76","Rbms3"
"Prkcb.23",1.94426669481296e-21,-1.55030121776682,0.095,0.587,7.28361189210829e-17,"76","Prkcb"
"Ntrk3.28",2.01842761835188e-21,-1.58295485422355,0.111,0.601,7.56143354386982e-17,"76","Ntrk3"
"Nell1.48",2.11993418307328e-21,-2.26815015853087,0.048,0.505,7.94169743662911e-17,"76","Nell1"
"Rbfox3.23",2.12853777368351e-21,-1.68803214334272,0.016,0.473,7.97392820777317e-17,"76","Rbfox3"
"Cdh19.10",2.19722782974001e-21,1.54392737209501,0.317,0.09,8.23125489577203e-17,"76","Cdh19"
"Nxph1.56",2.52042864623355e-21,-2.7593576134601,0.048,0.499,9.44202979452013e-17,"76","Nxph1"
"Cnksr2.45",3.10323903972773e-21,-2.03511069300422,0.008,0.453,1.1625354090628e-16,"76","Cnksr2"
"Ccser1.16",3.8102990525713e-21,-1.07218294397945,0.54,0.903,1.42741423107426e-16,"76","Ccser1"
"Rapgef4.25",4.85017329832828e-21,-1.70114844518841,0.024,0.478,1.81697192101974e-16,"76","Rapgef4"
"Gabrg3.31",8.75263536209909e-21,-1.35283447119737,0.238,0.738,3.27891225934956e-16,"76","Gabrg3"
"Grip1.39",1.01247246325949e-20,-1.41874324650461,0.27,0.769,3.79292434186269e-16,"76","Grip1"
"Auts2.41",1.42063662622573e-20,-1.27490232843215,0.5,0.846,5.32198892916681e-16,"76","Auts2"
"Nmnat2.10",1.62967693891226e-20,-1.44551174350082,0.024,0.475,6.10509574855309e-16,"76","Nmnat2"
"Clvs1.16",2.05672526570476e-20,-1.66679388730076,0.008,0.444,7.70490419038319e-16,"76","Clvs1"
"Srgap1.28",2.06637136962585e-20,-1.83493085600461,0.008,0.439,7.74104042489237e-16,"76","Srgap1"
"Tmeff2.41",2.17460531195914e-20,-1.06561672690819,0.19,0.7,8.14650641966134e-16,"76","Tmeff2"
"Tafa2.39",2.55655312639724e-20,-2.28623501878101,0.016,0.452,9.57735932210933e-16,"76","Tafa2"
"Snrpn.14",2.8869735254309e-20,-1.37085070564069,0.04,0.494,1.08151802209692e-15,"76","Snrpn"
"Rcan2.28",3.10219605503428e-20,-1.49659391595149,0.056,0.516,1.16214468613694e-15,"76","Rcan2"
"Atp2b1.57",3.94133050999421e-20,-1.6394918644141,0.119,0.589,1.47650123565403e-15,"76","Atp2b1"
"Ntng1.64",4.09281572311013e-20,-2.94529928368822,0.04,0.473,1.53325062619152e-15,"76","Ntng1"
"Robo2.43",4.13327202027062e-20,-1.65856339272962,0.127,0.592,1.54840636423378e-15,"76","Robo2"
"Kcnc2.57",4.57869613705262e-20,-2.05330934957249,0.159,0.599,1.71527114686265e-15,"76","Kcnc2"
"Adamtsl1.8",4.73100585890225e-20,1.94778120037517,0.405,0.154,1.77232941486196e-15,"76","Adamtsl1"
"Camk2b.12",9.95407526253067e-20,-1.59512354999849,0.016,0.442,3.72899567484924e-15,"76","Camk2b"
"Galnt17.38",1.35662096851003e-19,-1.61502260409512,0.071,0.524,5.08217347223227e-15,"76","Galnt17"
"Pdlim5.9",1.63437725052764e-19,1.73835451830663,0.349,0.122,6.12270405592666e-15,"76","Pdlim5"
"Cdr1os.13",1.9055647013941e-19,-0.995042147135549,0.405,0.851,7.13862648436258e-15,"76","Cdr1os"
"Pdzrn4.41",2.10510689134598e-19,-1.90903848042276,0.048,0.483,7.88615143636032e-15,"76","Pdzrn4"
"Samd5.36",2.11541448261162e-19,-1.73541786177857,0.016,0.442,7.92476573475964e-15,"76","Samd5"
"Slc8a3.14",2.275130161518e-19,-1.48114923009636,0.048,0.487,8.52309261107874e-15,"76","Slc8a3"
"Unc5c.36",2.4051503791789e-19,-1.31154636754356,0.325,0.772,9.01017435048e-15,"76","Unc5c"
"Sema6d.30",2.76953917401088e-19,-1.64163241834137,0.071,0.524,1.03752476536795e-14,"76","Sema6d"
"Cacna1d.11",3.14913619814403e-19,-1.24103343466675,0.119,0.605,1.17972940254872e-14,"76","Cacna1d"
"Epb41l3.20",4.31735168947839e-19,-1.22711844621342,0.143,0.625,1.6173662899124e-14,"76","Epb41l3"
"Scn8a.8",6.43178491690316e-19,-1.20916789834608,0.063,0.518,2.40947526557026e-14,"76","Scn8a"
"Zmat4.54",6.83450308620109e-19,-1.9109452413774,0.04,0.467,2.56034154615265e-14,"76","Zmat4"
"Cntnap5b.38",8.93458713591274e-19,-1.92065705709389,0.032,0.454,3.34707503285563e-14,"76","Cntnap5b"
"Lpp.7",9.46229038505666e-19,1.77275288901933,0.492,0.245,3.54476322404993e-14,"76","Lpp"
"Fam189a1.24",9.93171841935096e-19,-1.52981446573747,0.032,0.458,3.72062035425726e-14,"76","Fam189a1"
"Lmo3.4",1.27828701107051e-18,1.57416148709051,0.325,0.109,4.78871880087235e-14,"76","Lmo3"
"Garem1.4",1.29217895398705e-18,2.01141624852798,0.46,0.224,4.84076079742628e-14,"76","Garem1"
"Chl1.28",1.35877160017137e-18,-1.70658645126727,0.008,0.415,5.09023016856199e-14,"76","Chl1"
"Scn3a.12",1.54588318141805e-18,-1.53891457056606,0.016,0.426,5.79118757422829e-14,"76","Scn3a"
"Slc24a2.51",1.70488840177349e-18,-0.976195284341054,0.167,0.682,6.38685293072385e-14,"76","Slc24a2"
"Nyap2.18",1.86351456115895e-18,-1.64651951818594,0.008,0.413,6.98109824901367e-14,"76","Nyap2"
"Tnik.16",3.62565841154122e-18,-1.12814954959665,0.27,0.768,1.35824415413157e-13,"76","Tnik"
"Cdh10.18",6.62446554092798e-18,-1.223600624388,0.071,0.511,2.48165728094244e-13,"76","Cdh10"
"Trank1.20",6.89449534492912e-18,-1.48565359856974,0.024,0.427,2.58281584611735e-13,"76","Trank1"
"Syne1.15",7.04550539782181e-18,-0.99721673927437,0.325,0.808,2.63938723213201e-13,"76","Syne1"
"Elavl3.3",8.89500224279374e-18,-1.21728620493633,0.032,0.44,3.33224574019539e-13,"76","Elavl3"
"Rgs7.28",1.06808133923995e-17,-0.952671832759554,0.246,0.741,4.0012463130607e-13,"76","Rgs7"
"Cttnbp2.42",1.1860968255222e-17,-1.36058525314166,0.087,0.52,4.44335592777128e-13,"76","Cttnbp2"
"Ptn.10",1.20220430929117e-17,1.77510557824619,0.437,0.195,4.5036977834666e-13,"76","Ptn"
"Mapt.11",1.40872688409327e-17,-1.25564553418998,0.103,0.548,5.2773726531902e-13,"76","Mapt"
"Grik1.36",1.56631989571498e-17,-2.21388874422482,0.056,0.453,5.86774759332746e-13,"76","Grik1"
"Slit3.58",1.70037183787452e-17,-1.93207974477204,0.008,0.397,6.36993297904554e-13,"76","Slit3"
"Rasgef1b.36",1.74443515644795e-17,-1.49268292237423,0.04,0.447,6.53500298308529e-13,"76","Rasgef1b"
"Grm8.41",1.8418195637205e-17,-1.98515171809853,0.048,0.454,6.89982444960975e-13,"76","Grm8"
"Jakmip2.8",2.06330607245767e-17,-1.15385848213868,0.056,0.483,7.72955720864091e-13,"76","Jakmip2"
"Pclo.12",2.19338615233191e-17,-1.04195120226114,0.262,0.765,8.2168632038658e-13,"76","Pclo"
"Hivep2.11",2.35101513499551e-17,-1.03521738863235,0.222,0.713,8.80737289872016e-13,"76","Hivep2"
"Chrm3.43",2.47856353273498e-17,-2.0388491630172,0.024,0.416,9.28519470633177e-13,"76","Chrm3"
"Tanc2.10",2.50917330681005e-17,-0.943011442752494,0.325,0.816,9.39986504197182e-13,"76","Tanc2"
"Vsnl1.21",2.97667769169713e-17,-1.3805269510219,0.024,0.422,1.11512299686358e-12,"76","Vsnl1"
"Ksr2.13",3.07846308260411e-17,-1.15139369482257,0.063,0.494,1.15325384000515e-12,"76","Ksr2"
"Tead1.9",3.14760769273545e-17,1.58161362501805,0.373,0.148,1.17915679385255e-12,"76","Tead1"
"Fam135b.27",3.4215776247163e-17,-1.49651467467074,0.032,0.43,1.28179140977122e-12,"76","Fam135b"
"Ptpn5.19",3.51044497984375e-17,-1.52986426314086,0,0.378,1.31508289834907e-12,"76","Ptpn5"
"Ncald.25",3.94490056264132e-17,-1.22627974251548,0.063,0.477,1.47783864877669e-12,"76","Ncald"
"Gls.9",4.21456123739069e-17,-0.939172486738777,0.183,0.666,1.5788589307513e-12,"76","Gls"
"Dock4.24",4.34950278931003e-17,-1.02730646174528,0.127,0.582,1.62941073493132e-12,"76","Dock4"
"Arfgef3.11",4.86128433976265e-17,-1.35296381065386,0.032,0.426,1.82113433936189e-12,"76","Arfgef3"
"Dnm3.22",4.8844583241267e-17,-1.00547088392958,0.246,0.734,1.82981577738434e-12,"76","Dnm3"
"Elavl2.36",5.1988374068315e-17,-1.45017443098382,0.048,0.454,1.94758846934722e-12,"76","Elavl2"
"Map2.16",9.02333937602099e-17,1.14842047404176,0.81,0.787,3.38032339704498e-12,"76","Map2"
"Unc80.17",9.53257706473457e-17,-1.00361521091819,0.238,0.725,3.57109401999086e-12,"76","Unc80"
"Cit.63",9.89996301410749e-17,-1.51514573144452,0.04,0.437,3.70872414434495e-12,"76","Cit"
"Clstn2.36",1.07101900722956e-16,-1.50376994732876,0.087,0.504,4.01225140488336e-12,"76","Clstn2"
"Mir124a-1hg.26",1.12572937197693e-16,-1.50246763272934,0,0.369,4.21720737329998e-12,"76","Mir124a-1hg"
"Rimbp2.19",1.14428086763978e-16,-1.41460671710787,0.024,0.406,4.28670498635213e-12,"76","Rimbp2"
"Gm20754.53",1.16025054656395e-16,-2.03252271902756,0.024,0.404,4.34653059753787e-12,"76","Gm20754"
"Osbpl6.13",1.26263863000188e-16,-1.10454338880232,0.111,0.547,4.73009683571303e-12,"76","Osbpl6"
"Sptbn4.11",1.29310176758636e-16,-1.34424318086933,0.024,0.41,4.84421784173203e-12,"76","Sptbn4"
"Sdk1.37",1.45596700316826e-16,-1.83034778631282,0.032,0.42,5.45434358726894e-12,"76","Sdk1"
"Runx1t1.26",1.54528506314058e-16,-1.52672505877638,0.016,0.394,5.78894690353725e-12,"76","Runx1t1"
"Dlc1.17",1.57880617245354e-16,-1.44104281663164,0.016,0.396,5.91452368324544e-12,"76","Dlc1"
"Slc35f1.32",1.65181750591247e-16,-1.04899385166642,0.175,0.634,6.18803874064928e-12,"76","Slc35f1"
"Apba1.19",1.75187875463692e-16,-1.07610909438069,0.119,0.566,6.56288819062084e-12,"76","Apba1"
"Kif5c.10",1.76539253892674e-16,-1.26943599254722,0.032,0.423,6.61351352932736e-12,"76","Kif5c"
"Cntnap5c.35",1.83598160731774e-16,-1.8250677111532,0.016,0.391,6.87795429733373e-12,"76","Cntnap5c"
"Lrrc8d",2.40326238425883e-16,1.76899362316621,0.357,0.144,9.00310154391042e-12,"76","Lrrc8d"
"Sez6l.18",2.55676778514732e-16,-1.35611449496513,0.016,0.393,9.57816347671891e-12,"76","Sez6l"
"A330076H08Rik.13",2.90467186211935e-16,-1.01249681222612,0.135,0.593,1.08814817298715e-11,"76","A330076H08Rik"
"Lrrfip1.6",3.77323380264546e-16,-1.33666498141332,0.016,0.387,1.41352884714704e-11,"76","Lrrfip1"
"Nav1.11",4.23354532826725e-16,-1.241972106202,0.056,0.45,1.58597075087548e-11,"76","Nav1"
"Pcdh7.33",4.27143929393271e-16,-1.23247113577372,0.333,0.744,1.60016658829307e-11,"76","Pcdh7"
"Chsy3.46",4.40019885034687e-16,-1.66924823454848,0.048,0.435,1.64840249331694e-11,"76","Chsy3"
"Utrn.31",4.41619147004955e-16,1.55802203987772,0.484,0.26,1.65439364850996e-11,"76","Utrn"
"Mast4.52",4.49380699457416e-16,-1.00923106322589,0.175,0.623,1.68346997630737e-11,"76","Mast4"
"Zfp804b.45",4.79905800346189e-16,-2.44664574847299,0.103,0.478,1.79782310925689e-11,"76","Zfp804b"
"Plekha6.6",5.01931881209878e-16,-1.40675472082564,0,0.358,1.88033721338844e-11,"76","Plekha6"
"Rgs17.12",5.09967558737252e-16,-1.32463575041166,0.024,0.401,1.91044046854149e-11,"76","Rgs17"
"Adarb2.56",5.14805263113998e-16,-2.74815651609239,0.103,0.473,1.92856347667766e-11,"76","Adarb2"
"Ctif.16",5.28639252173707e-16,-1.17077083730122,0.032,0.417,1.98038836649314e-11,"76","Ctif"
"Timp3.8",5.83249107797065e-16,1.54781581516724,0.294,0.101,2.18496780762936e-11,"76","Timp3"
"Slc35f4.38",6.46420824044644e-16,-1.73093758809848,0.008,0.367,2.42162169103604e-11,"76","Slc35f4"
"B3galt1.20",7.19815267229983e-16,1.1581901626514,0.802,0.746,2.69657195409696e-11,"76","B3galt1"
"Nfasc.14",7.9278194468332e-16,-1.1443764301848,0.135,0.579,2.96991972117266e-11,"76","Nfasc"
"Ncam2.30",8.08490890103444e-16,-0.974062120345101,0.349,0.757,3.02876857250552e-11,"76","Ncam2"
"Nell2.50",9.07994089439011e-16,-1.33159456215214,0.087,0.491,3.40152745785642e-11,"76","Nell2"
"Hcn1.42",1.00847386448551e-15,-1.72463716904515,0.048,0.423,3.77794479113562e-11,"76","Hcn1"
"Adgrl3.16",1.19352506644984e-15,-0.824989520738542,0.587,0.905,4.47118360393437e-11,"76","Adgrl3"
"Cacna2d1.43",1.33054183739047e-15,-1.39727790934814,0.183,0.595,4.98447583123218e-11,"76","Cacna2d1"
"Dtna.8",1.43208941222208e-15,1.43790177584858,0.667,0.575,5.36489335606634e-11,"76","Dtna"
"Kcnn2.25",1.4837019383528e-15,-1.16795915534511,0.063,0.461,5.55824420145727e-11,"76","Kcnn2"
"Hs3st5.30",1.66101496665288e-15,-1.61015757410768,0.016,0.376,6.22249426807503e-11,"76","Hs3st5"
"Focad.12",1.79042727579412e-15,-1.15111128086948,0.056,0.448,6.70729866057995e-11,"76","Focad"
"Thsd7b.38",1.98211881573272e-15,-2.04071907634497,0.024,0.382,7.42541350749793e-11,"76","Thsd7b"
"Dner.18",2.0385670401251e-15,-1.2867870726993,0.048,0.428,7.63687984571664e-11,"76","Dner"
"Nebl.24",2.97226050237655e-15,1.83463445579514,0.651,0.555,1.1134682294003e-10,"76","Nebl"
"Syt16.16",3.01888113867021e-15,-1.40823822061893,0.008,0.359,1.13093325216863e-10,"76","Syt16"
"A830018L16Rik.35",3.56162970224781e-15,-1.61009468229579,0.008,0.357,1.33425771905608e-10,"76","A830018L16Rik"
"Plekha5.20",3.81622274418562e-15,-0.870884167374998,0.214,0.681,1.42963336442682e-10,"76","Plekha5"
"Cdh13.38",4.53359021541621e-15,-1.54191931289636,0.135,0.518,1.69837356649922e-10,"76","Cdh13"
"Camta1.18",5.50655438212632e-15,-0.798433814293316,0.397,0.781,2.06286540263216e-10,"76","Camta1"
"Kcnd3.25",6.03759136126694e-15,-1.1061604617643,0.048,0.421,2.26180247575782e-10,"76","Kcnd3"
"Hs3st4.48",6.4812098550337e-15,-2.43917825325664,0.071,0.422,2.42799083589273e-10,"76","Hs3st4"
"Cpq.7",7.0010078837069e-15,1.54047219902953,0.278,0.094,2.62271757339428e-10,"76","Cpq"
"Cacna1a.10",7.46505361056328e-15,-0.700031429264519,0.238,0.723,2.79655838358922e-10,"76","Cacna1a"
"Srgap2.14",7.87064376734467e-15,-0.865743242651534,0.103,0.517,2.94850056812266e-10,"76","Srgap2"
"Hmgcll1.8",7.93584589155053e-15,-1.18383462077796,0.024,0.38,2.97292658789266e-10,"76","Hmgcll1"
"Adcy8.34",8.02724345464324e-15,-1.49010658569099,0.016,0.363,3.00716594297845e-10,"76","Adcy8"
"Tmem108.36",8.2780195326062e-15,-1.27629633965177,0.079,0.466,3.10111167730493e-10,"76","Tmem108"
"Pakap.19",1.00608731207984e-14,-0.928238305883782,0.087,0.481,3.76900428851348e-10,"76","Pakap"
"Camk1d.39",1.07235127989597e-14,-1.07768376832208,0.135,0.539,4.01724236474628e-10,"76","Camk1d"
"Plcl2.13",1.08091777608578e-14,-1.2859882582609,0.016,0.361,4.04933417277254e-10,"76","Plcl2"
"Ica1.10",1.16185735856621e-14,-1.04098993287032,0.056,0.433,4.35255003666072e-10,"76","Ica1"
"Ptprt.45",1.19350990715227e-14,1.33513563907384,0.675,0.479,4.47112681417385e-10,"76","Ptprt"
"Ssh2.7",1.25366052058106e-14,-0.761225005651013,0.198,0.662,4.69646304220077e-10,"76","Ssh2"
"Mllt3.10",1.51322292675529e-14,-0.921199025590037,0.119,0.535,5.66883572821066e-10,"76","Mllt3"
"Caln1.44",1.52878752044788e-14,-1.74029589166157,0.024,0.363,5.72714380910185e-10,"76","Caln1"
"Cntnap4.42",1.73230156463968e-14,-1.63336126120372,0.008,0.342,6.48954812145317e-10,"76","Cntnap4"
"9530059O14Rik.33",1.77806333535334e-14,-1.3725354513348,0.024,0.372,6.66098086690069e-10,"76","9530059O14Rik"
"Gap43.24",1.91749607081541e-14,-1.26930255774158,0.016,0.358,7.18332378048871e-10,"76","Gap43"
"Ano4.36",2.23757987549449e-14,-1.0937168737074,0.079,0.462,8.38242172957747e-10,"76","Ano4"
"Ahi1.38",2.30961364655625e-14,-1.00940516860585,0.175,0.601,8.65227464272902e-10,"76","Ahi1"
"Srrm3.12",2.43987034833205e-14,-1.16362419408012,0.024,0.371,9.14024229892153e-10,"76","Srrm3"
"Grin1.11",2.44437079452091e-14,-1.19187328773572,0.016,0.356,9.15710187043422e-10,"76","Grin1"
"Elavl4.22",2.50796095054093e-14,-1.27968534310535,0.016,0.356,9.39532331291642e-10,"76","Elavl4"
"Esrrg.32",2.94942116646966e-14,-1.35937181807797,0.071,0.44,1.10491215738287e-09,"76","Esrrg"
"Shtn1.10",3.00285084638906e-14,-1.1612107688358,0.04,0.397,1.12492798407427e-09,"76","Shtn1"
"Gm44560.10",3.16005655050639e-14,-1.23561157602626,0.008,0.34,1.18382038495071e-09,"76","Gm44560"
"Srrm4.34",3.84110299092802e-14,-1.32362257593419,0.024,0.363,1.43895400246146e-09,"76","Srrm4"
"Htr2c.49",4.08734830456805e-14,-1.92769699841374,0.032,0.373,1.53120242185728e-09,"76","Htr2c"
"Pde4dip.4",5.44357632985359e-14,-0.788874503043646,0.151,0.571,2.03927256468975e-09,"76","Pde4dip"
"Sh3gl2.23",5.46321738616884e-14,-1.06115227842811,0.087,0.468,2.04663049720657e-09,"76","Sh3gl2"
"Foxp2.57",5.53503008986752e-14,-2.15852234594461,0.008,0.332,2.07353297226617e-09,"76","Foxp2"
"Atp1a3.11",5.81278612754218e-14,-1.19401244994634,0.008,0.335,2.17758593909985e-09,"76","Atp1a3"
"Cdkl5.27",6.67171546310534e-14,-1.17797301842063,0.04,0.39,2.49935804678852e-09,"76","Cdkl5"
"Neto1.43",7.84232113288376e-14,-1.57544480729344,0.008,0.332,2.93789034280091e-09,"76","Neto1"
"Bmerb1.8",8.56780076097712e-14,-1.2210297501561,0.008,0.331,3.20966952107725e-09,"76","Bmerb1"
"Gm32647.50",9.47283069341825e-14,-2.54203989101983,0.024,0.347,3.54871183436835e-09,"76","Gm32647"
"Kif26b.31",9.91822480705552e-14,-1.31242836232755,0.008,0.33,3.71556537721914e-09,"76","Kif26b"
"Zfhx3.43",9.92335990395668e-14,-1.29881243045184,0.206,0.59,3.71748908722025e-09,"76","Zfhx3"
"Kcnj6.24",1.05159767623952e-13,-1.31739876470569,0.016,0.34,3.9394952147285e-09,"76","Kcnj6"
"C130073E24Rik.42",1.26056816955848e-13,-1.46259598616621,0.079,0.437,4.72234047679999e-09,"76","C130073E24Rik"
"Mtus2.17",1.37433054572054e-13,-0.976450422925362,0.048,0.4,5.14851709037829e-09,"76","Mtus2"
"Nkain3.40",1.39208278942415e-13,-1.64617126093351,0.079,0.418,5.21502054574075e-09,"76","Nkain3"
"Cpne4.47",1.40392983357844e-13,-1.67733342691724,0.008,0.327,5.25940194255156e-09,"76","Cpne4"
"Gabrg2.12",1.45123899610873e-13,-1.2095272630821,0.008,0.327,5.43663152722253e-09,"76","Gabrg2"
"Pcdh17.17",1.48282568219378e-13,-1.31748009417624,0.032,0.365,5.55496157063435e-09,"76","Pcdh17"
"Cntn6.29",1.81053264413451e-13,-1.14314512362613,0.103,0.478,6.78261739145672e-09,"76","Cntn6"
"Gm45341.43",1.97116497286988e-13,-1.29031727134874,0.143,0.504,7.38437822136515e-09,"76","Gm45341"
"Amph.7",2.46517666807087e-13,-0.841571004516045,0.135,0.539,9.23504483392708e-09,"76","Amph"
"Tmem117.9",2.46669602190302e-13,-0.957168665014996,0.063,0.422,9.24073663725308e-09,"76","Tmem117"
"Adarb1.47",2.94647681390992e-13,-1.19963772401437,0.04,0.375,1.10380914402694e-08,"76","Adarb1"
"Iqschfp.39",3.29430527700069e-13,-1.51797359161988,0.222,0.569,1.23411264287e-08,"76","Iqschfp"
"Slc35f3.37",3.5341678347622e-13,-1.38549222917522,0.016,0.332,1.32396995425861e-08,"76","Slc35f3"
"Ptprr.11",3.56236314127991e-13,-1.25574928182751,0.008,0.32,1.33453247998628e-08,"76","Ptprr"
"Kcnt2.35",3.83955417193746e-13,-1.43927554858765,0.024,0.344,1.43837378389121e-08,"76","Kcnt2"
"Slc12a5.11",3.90394035608509e-13,-1.15023718304163,0.024,0.346,1.46249413619659e-08,"76","Slc12a5"
"Gm28905.38",4.07358558150892e-13,-1.42743354393322,0.024,0.344,1.52604663054487e-08,"76","Gm28905"
"Trim9.23",4.33398195907155e-13,-0.78120672463343,0.135,0.536,1.62359632150739e-08,"76","Trim9"
"Pacsin1.10",4.39281174208161e-13,-0.961317062954018,0.056,0.4,1.64563513481861e-08,"76","Pacsin1"
"R3hdm1.15",4.69947842231819e-13,-0.741722996182029,0.23,0.679,1.76051860656884e-08,"76","R3hdm1"
"Gmds.7",4.88250204907692e-13,-0.909100727839643,0.087,0.457,1.8290829176252e-08,"76","Gmds"
"Hs6st2.26",4.99568991018386e-13,-1.36776773321572,0.008,0.316,1.87148535415308e-08,"76","Hs6st2"
"Lin28b.14",5.4372965688062e-13,-1.18550140306714,0.008,0.316,2.03692004060618e-08,"76","Lin28b"
"Reep1.9",5.52037928924002e-13,-1.01745907012747,0.032,0.361,2.06804448933509e-08,"76","Reep1"
"Lrfn2.26",5.58408239450085e-13,-1.21419911193324,0.016,0.328,2.09190894662791e-08,"76","Lrfn2"
"Cdh4.34",7.06916144542239e-13,-1.2665781334718,0.048,0.379,2.64824926068414e-08,"76","Cdh4"
"Pdgfc.2",7.35094381134643e-13,1.56826850344493,0.27,0.1,2.7538105706066e-08,"76","Pdgfc"
"Pak3.15",7.53887602929455e-13,-0.811460110458019,0.183,0.606,2.82421373809432e-08,"76","Pak3"
"Dock10.51",8.09524228634106e-13,-1.01697862825048,0.103,0.472,3.03263966530909e-08,"76","Dock10"
"Zdhhc14.28",8.69194821686953e-13,-0.95704187067452,0.087,0.447,3.25617764100367e-08,"76","Zdhhc14"
"Susd4.10",9.95748283534747e-13,-1.09333026850625,0.024,0.339,3.73027221977787e-08,"76","Susd4"
"5330434G04Rik.19",1.02590554613444e-12,-0.717797873559864,0.183,0.593,3.84324735692885e-08,"76","5330434G04Rik"
"Atp1b1.14",1.0668451365955e-12,-0.838822875918549,0.095,0.463,3.99661525071406e-08,"76","Atp1b1"
"Alcam.33",1.0975199688081e-12,-1.2837836046295,0.135,0.488,4.1115293071489e-08,"76","Alcam"
"Kcnab1.46",1.18233275928945e-12,-1.18508623109733,0.087,0.436,4.42925498285015e-08,"76","Kcnab1"
"Syt7.41",1.21269934332259e-12,-1.25912694443767,0,0.294,4.54301427995509e-08,"76","Syt7"
"Pex5l.46",1.25565108789418e-12,-1.00365691879444,0.151,0.53,4.70392010546917e-08,"76","Pex5l"
"Rora.48",1.26050221096375e-12,0.749658597413156,0.905,0.855,4.72209338271242e-08,"76","Rora"
"Stau2.8",1.30840089419065e-12,-0.830001154553595,0.151,0.548,4.90153142981702e-08,"76","Stau2"
"Vav3.70",1.30941813092332e-12,-2.02713776663676,0.016,0.319,4.90534220206493e-08,"76","Vav3"
"Camk4.31",1.43540999277575e-12,-1.19648979342697,0.056,0.388,5.3773329149365e-08,"76","Camk4"
"Adam23.15",1.46000255663393e-12,-0.620185080803428,0.135,0.529,5.46946157766202e-08,"76","Adam23"
"Plxna2.18",1.54539429926792e-12,-0.990388187421745,0.032,0.349,5.78935612391748e-08,"76","Plxna2"
"Phactr3.7",1.67276359823012e-12,-0.907615814521713,0.048,0.38,6.26650699168967e-08,"76","Phactr3"
